ethnicity,race,gender,action_taken,preapproval_requested,loan_type,loan_purpose,loan_to_value_ratio,interest_only_payment,balloon_payment,debt_to_income_ratio,age,income,derived_loan_to_value_ratio
0,1,1,0,0,1,3.0,80.0,0.0,0,3,2,3,2
0,1,1,1,0,1,3.0,72.12,0.0,0,2,2,3,2
0,1,0,0,0,1,2.0,22.34,0.0,0,5,2,3,2
0,1,0,0,0,1,4.0,71.43,0.0,0,1,3,3,2
0,1,0,0,0,1,2.0,38.46,0.0,0,4,1,3,2
1,1,1,0,0,1,2.0,18.94,0.0,0,5,1,2,2
1,1,1,0,0,1,2.0,35.0,0.0,0,1,3,2,2
0,1,0,0,0,1,2.0,53.16,0.0,0,5,3,1,2
0,1,1,0,0,1,4.0,96.14,0.0,0,2,2,4,3
0,1,0,0,0,1,3.0,69.88,0.0,0,5,3,1,2
0,1,0,0,0,1,2.0,59.38,0.0,0,3,3,3,2
0,1,1,1,0,1,1.0,47.49,0.0,0,4,3,2,2
1,3,1,0,0,1,1.0,87.03,0.0,0,3,3,3,3
0,1,0,1,0,1,1.0,80.0,0.0,0,2,2,3,2
0,1,0,0,0,1,4.0,60.72,0.0,0,1,3,3,2
0,1,0,0,0,1,4.0,12.0,0.0,0,6,3,1,2
0,1,0,0,0,1,2.0,60.72,0.0,0,5,3,2,2
0,1,0,1,1,1,1.0,95.0,0.0,0,4,2,2,3
0,1,0,1,1,1,1.0,97.0,0.0,0,2,2,3,4
0,1,1,1,0,1,4.0,79.13,0.0,0,4,2,3,2
1,1,1,0,0,1,1.0,38.89,0.0,0,2,1,4,2
1,4,0,0,0,1,2.0,26.77,0.0,0,5,3,1,2
1,3,1,0,0,1,2.0,71.43,0.0,0,6,2,2,2
0,1,0,1,0,1,1.0,37.5,0.0,0,4,3,1,2
0,1,1,0,0,1,2.0,35.71,0.0,0,2,3,2,2
1,1,0,1,0,1,1.0,61.25,0.0,0,4,2,2,2
0,1,0,1,0,1,1.0,95.0,0.0,0,3,2,4,3
0,1,1,1,0,1,1.0,70.0,0.0,0,2,2,4,2
0,1,1,0,0,1,2.0,12.44,0.0,0,6,3,1,2
0,1,0,0,0,1,2.0,22.09,0.0,0,3,3,2,2
0,2,1,0,0,1,2.0,71.64,0.0,0,2,3,4,2
0,1,0,1,0,1,1.0,80.0,0.0,0,4,3,1,2
0,1,1,1,0,1,3.0,80.0,0.0,0,2,2,4,2
0,1,1,0,0,1,4.0,134.96,0.0,0,5,2,3,1
0,3,0,1,0,1,3.0,79.96,0.0,0,4,2,3,2
0,1,1,1,0,1,4.0,79.99,0.0,0,4,1,3,2
1,1,0,0,0,1,2.0,80.0,0.0,0,2,2,2,2
0,1,1,1,0,1,4.0,60.53,1.0,0,4,3,3,2
0,2,0,0,0,1,2.0,50.0,0.0,0,3,2,1,2
0,3,0,0,0,1,2.0,19.28,0.0,0,5,2,3,2
0,3,0,0,0,1,2.0,79.55,0.0,0,4,3,3,2
0,1,1,1,0,1,3.0,80.0,0.0,0,2,2,4,2
0,1,1,1,0,1,2.0,78.09,0.0,0,4,3,4,2
0,1,1,0,0,1,4.0,83.09,0.0,0,6,2,3,3
0,2,1,1,0,1,2.0,57.57,0.0,0,2,3,4,2
0,3,1,1,0,1,2.0,76.6,0.0,0,4,2,4,2
0,1,1,0,0,1,2.0,54.36,0.0,0,6,3,1,2
1,1,0,1,0,1,1.0,96.5,0.0,0,4,1,1,3
0,3,1,1,0,1,3.0,78.44,0.0,0,4,3,3,2
0,3,0,0,0,1,3.0,80.0,0.0,0,4,2,3,2
1,1,1,0,0,1,2.0,35.71,0.0,0,2,2,1,2
0,4,1,0,0,1,3.0,39.0,0.0,0,6,3,2,2
0,1,0,0,0,1,3.0,75.0,0.0,0,6,3,3,2
0,1,1,1,0,1,3.0,59.76,0.0,0,1,3,3,2
0,3,0,0,0,1,4.0,63.4,0.0,0,6,3,1,2
0,1,1,0,0,1,3.0,42.08,1.0,0,6,2,1,2
1,1,1,1,0,1,1.0,80.0,0.0,0,3,3,3,2
1,1,0,0,0,1,4.0,50.99,0.0,0,5,2,3,2
0,1,1,1,0,1,1.0,85.0,0.0,0,3,2,4,3
0,1,1,1,0,1,1.0,85.0,0.0,0,2,2,4,3
0,1,1,1,0,1,1.0,89.989,0.0,0,3,2,4,3
0,1,1,1,0,1,1.0,77.578,0.0,0,4,2,5,2
0,1,1,1,0,1,1.0,54.865,0.0,0,2,2,3,2
1,1,1,1,0,1,1.0,80.0,0.0,0,4,2,4,2
1,1,1,0,0,1,1.0,429.553,0.0,0,1,1,3,1
1,1,1,0,0,1,3.0,83.0,0.0,0,5,2,2,3
1,1,1,0,0,1,3.0,80.0,0.0,0,2,2,1,2
1,1,0,0,0,1,4.0,171.821,0.0,0,2,1,2,1
0,3,0,0,0,1,1.0,110.58,0.0,0,4,3,3,1
0,3,0,0,0,1,1.0,98.21,0.0,0,4,3,3,4
0,1,1,1,1,1,1.0,69.066,0.0,0,1,2,4,2
0,2,0,1,1,1,1.0,65.0,0.0,0,4,1,2,2
0,3,0,1,0,1,3.0,90.863,0.0,0,4,2,4,3
0,1,0,1,1,1,1.0,95.0,0.0,0,4,1,3,3
0,1,1,1,0,1,3.0,40.663,0.0,0,2,3,4,2
0,1,1,0,0,1,1.0,75.0,0.0,0,6,2,1,2
0,1,1,1,1,1,1.0,95.0,0.0,0,4,1,3,3
0,1,0,1,0,1,3.0,78.4,0.0,0,4,2,3,2
0,3,0,0,0,1,3.0,44.221,0.0,0,5,3,1,2
0,4,1,0,0,1,3.0,75.0,0.0,0,5,2,3,2
0,3,1,0,0,1,3.0,75.0,0.0,0,5,2,2,2
0,3,0,0,0,1,3.0,80.0,0.0,0,4,3,4,2
0,1,1,0,0,1,3.0,29.8,0.0,0,2,2,5,2
0,1,1,1,1,1,1.0,75.0,0.0,0,1,3,4,2
0,1,1,1,0,1,3.0,63.0,0.0,0,4,1,4,2
1,1,1,1,0,1,1.0,90.0,0.0,0,2,2,4,3
0,1,0,1,1,1,1.0,90.0,0.0,0,3,2,3,3
0,1,0,1,1,1,1.0,95.0,0.0,0,4,2,3,3
0,1,1,1,0,1,1.0,74.66,0.0,0,4,1,3,2
0,1,1,1,0,1,4.0,60.0,0.0,0,2,3,3,2
1,1,1,1,0,1,3.0,69.04,0.0,0,4,1,3,2
0,2,1,1,1,1,1.0,92.85,0.0,0,3,2,4,3
0,1,0,0,0,1,1.0,85.0,0.0,0,3,2,3,3
0,3,0,0,0,1,3.0,77.69,0.0,0,2,3,2,2
0,1,1,0,0,1,3.0,80.0,0.0,0,2,2,4,2
0,3,0,1,0,1,3.0,59.64,0.0,0,4,3,1,2
0,1,0,1,1,1,1.0,95.0,0.0,0,3,1,4,3
0,1,1,1,0,1,1.0,97.0,0.0,0,3,1,3,4
0,1,0,1,0,1,3.0,59.52,0.0,0,2,3,3,2
0,1,0,1,0,1,1.0,92.72,0.0,0,4,2,2,3
0,1,1,1,0,1,1.0,80.0,0.0,0,4,1,3,2
0,1,1,1,0,1,3.0,76.61,0.0,0,4,3,4,2
0,3,1,1,0,1,3.0,70.15,0.0,0,4,3,2,2
0,1,1,1,1,1,1.0,89.08,0.0,0,4,3,4,3
0,1,1,1,0,1,3.0,64.4,0.0,0,4,3,3,2
0,1,1,0,0,1,3.0,66.89,0.0,0,1,3,3,2
0,1,1,0,0,2,1.0,100.0,0.0,0,5,3,3,4
1,1,1,1,0,1,3.0,76.11,0.0,0,4,3,1,2
0,1,1,1,0,3,1.0,97.6,0.0,0,4,1,2,4
0,3,1,0,0,1,3.0,75.0,0.0,0,4,3,3,2
0,1,0,1,1,1,1.0,55.55,0.0,0,3,2,3,2
0,1,0,1,0,1,1.0,80.0,0.0,0,4,2,1,2
0,1,0,1,0,1,3.0,70.0,0.0,0,4,3,3,2
0,1,1,1,0,1,1.0,80.0,0.0,0,4,1,3,2
0,4,1,0,0,1,3.0,80.0,0.0,0,2,2,2,2
0,1,0,1,0,1,3.0,60.0,0.0,0,3,3,1,2
0,1,1,1,0,1,3.0,74.39,0.0,0,4,1,3,2
0,1,1,1,0,1,3.0,79.22,0.0,0,2,2,2,2
0,3,1,1,0,1,1.0,97.0,0.0,0,4,2,2,4
0,1,1,0,0,1,3.0,64.39,0.0,0,1,2,1,2
0,1,0,0,0,1,3.0,98.29,0.0,0,4,3,2,4
1,1,1,1,0,1,3.0,80.0,0.0,0,4,3,3,2
0,1,1,1,0,1,3.0,50.19,0.0,0,2,2,4,2
0,1,1,1,0,1,1.0,75.0,0.0,0,4,2,4,2
0,1,1,1,0,1,3.0,87.86,0.0,0,4,3,3,3
0,1,0,0,0,1,1.0,118.19,0.0,0,5,2,4,1
0,1,0,1,0,1,3.0,80.0,0.0,0,4,2,3,2
0,1,1,1,0,1,3.0,79.65,0.0,0,4,2,3,2
0,1,0,1,0,1,2.0,52.63,0.0,0,4,3,2,2
1,1,1,1,0,1,1.0,75.0,0.0,0,2,3,4,2
0,1,1,1,1,1,1.0,84.99,0.0,0,3,2,4,3
0,1,1,1,0,1,1.0,95.0,0.0,0,1,1,5,3
0,1,1,1,0,1,1.0,90.0,0.0,0,4,1,2,3
0,1,1,0,0,1,3.0,50.66,0.0,0,1,3,5,2
0,1,1,1,0,1,3.0,66.4,0.0,0,4,3,3,2
0,1,0,1,1,1,1.0,95.0,0.0,0,4,2,4,3
0,1,0,0,0,1,1.0,58.37,0.0,0,4,2,1,2
0,1,1,1,0,1,1.0,76.68,0.0,0,2,3,3,2
0,1,1,1,0,1,1.0,95.0,0.0,0,4,3,3,3
0,1,1,0,0,1,3.0,80.0,0.0,0,2,3,4,2
0,1,0,1,0,1,1.0,95.0,0.0,0,4,2,3,3
0,3,0,1,0,1,3.0,64.94,0.0,0,4,3,2,2
0,1,1,1,0,1,3.0,60.0,0.0,0,4,2,3,2
0,1,1,0,0,1,1.0,80.0,0.0,0,4,3,3,2
0,1,1,1,0,1,3.0,59.84,0.0,0,4,3,3,2
0,2,1,0,0,1,3.0,96.69,0.0,0,2,1,3,4
0,2,1,1,0,1,3.0,82.38,0.0,0,2,1,3,3
0,1,1,1,0,1,3.0,75.0,0.0,0,4,3,3,2
0,1,0,1,0,1,3.0,87.54,0.0,0,2,2,2,3
0,1,1,0,0,1,3.0,79.25,0.0,0,3,2,4,2
0,1,0,1,0,1,3.0,31.94,0.0,0,4,3,3,2
0,1,1,1,0,1,3.0,80.0,0.0,0,4,2,2,2
0,1,1,1,0,1,3.0,88.98,0.0,0,4,2,4,3
0,1,1,1,0,3,1.0,99.35,0.0,0,4,2,3,4
0,1,1,1,0,1,1.0,95.0,0.0,0,2,1,4,3
0,1,0,1,0,1,3.0,80.0,0.0,0,4,1,4,2
0,1,1,1,0,1,3.0,86.09,0.0,0,4,1,3,3
0,1,1,1,0,1,3.0,83.75,0.0,0,1,2,4,3
0,1,0,0,0,1,3.0,67.82,0.0,0,4,3,2,2
0,1,1,1,0,1,1.0,95.0,0.0,0,3,2,4,3
0,1,1,0,0,1,3.0,80.0,0.0,0,4,2,4,2
0,1,1,1,1,1,1.0,95.0,0.0,0,4,3,2,3
0,1,1,0,0,1,3.0,80.8,0.0,0,2,3,3,3
0,1,1,0,0,1,3.0,58.85,0.0,0,6,3,2,2
0,1,1,1,1,1,1.0,89.99,0.0,0,4,2,4,3
0,3,0,0,0,1,3.0,60.0,0.0,0,3,3,2,2
0,1,0,1,0,1,3.0,80.0,0.0,0,4,2,3,2
0,1,1,1,1,1,1.0,94.04,0.0,0,4,2,4,3
0,1,0,1,0,1,3.0,38.41,0.0,0,4,1,2,2
0,1,1,1,0,1,1.0,96.99,0.0,0,3,2,2,4
0,1,0,1,0,1,1.0,97.0,0.0,0,4,1,2,4
0,1,1,0,0,1,3.0,71.2,0.0,0,4,3,2,2
0,1,1,0,0,1,3.0,70.0,0.0,0,4,2,3,2
1,1,1,1,0,1,3.0,47.61,0.0,0,1,2,3,2
0,1,0,1,0,1,1.0,46.36,0.0,0,2,2,4,2
0,1,1,1,0,1,3.0,57.95,0.0,0,4,3,3,2
0,1,1,1,0,1,3.0,65.71,0.0,0,3,3,4,2
0,1,1,1,0,1,1.0,95.0,0.0,0,4,2,3,3
0,1,0,1,0,1,3.0,61.35,0.0,0,2,3,4,2
0,3,1,0,0,2,1.0,100.0,0.0,0,6,2,2,4
0,1,0,1,0,1,1.0,75.0,0.0,0,3,3,3,2
0,1,0,1,0,1,1.0,75.0,0.0,0,3,3,3,2
0,1,1,1,0,1,1.0,80.0,0.0,0,4,2,4,2
0,1,1,1,0,1,1.0,75.0,0.0,0,3,3,1,2
0,1,0,1,0,1,1.0,80.0,0.0,0,1,2,4,2
0,1,1,1,0,1,3.0,80.0,0.0,0,3,3,3,2
0,3,0,1,0,1,3.0,60.5,0.0,0,4,3,2,2
0,1,1,1,0,1,3.0,75.0,0.0,0,2,2,4,2
1,1,1,0,0,1,3.0,79.262,0.0,0,4,2,4,2
0,1,0,1,0,1,3.0,68.75,0.0,0,2,3,3,2
0,1,1,1,0,1,3.0,36.668,0.0,0,4,3,3,2
1,1,1,1,0,2,1.0,100.0,0.0,0,4,2,3,4
0,1,0,1,0,1,1.0,95.0,0.0,0,4,1,2,3
0,1,1,1,0,1,3.0,75.0,0.0,0,4,1,3,2
0,1,1,1,0,1,3.0,64.2,0.0,0,3,2,3,2
1,1,0,1,0,3,1.0,101.01,0.0,0,3,1,2,1
1,1,1,1,0,1,1.0,80.0,0.0,0,4,2,3,2
1,1,0,1,0,1,3.0,71.08,0.0,0,4,1,3,2
1,1,0,1,0,1,1.0,67.86,0.0,0,3,2,2,2
1,1,0,1,0,1,1.0,95.0,0.0,0,4,3,2,3
0,1,0,1,0,1,1.0,95.0,0.0,0,4,2,3,3
0,1,1,1,0,1,3.0,76.55,0.0,0,1,1,4,2
0,1,1,1,0,1,1.0,90.0,0.0,0,2,2,4,3
0,1,0,1,0,2,1.0,100.0,0.0,0,4,1,3,4
0,1,1,1,0,1,1.0,95.0,0.0,0,4,2,3,3
0,1,1,1,0,1,1.0,90.0,0.0,0,4,1,2,3
0,1,1,1,0,1,1.0,80.0,0.0,0,1,1,4,2
0,1,1,1,0,2,1.0,94.13,0.0,0,5,2,3,3
0,1,1,1,0,1,1.0,69.56,0.0,0,3,3,3,2
0,1,0,1,0,1,1.0,95.0,0.0,0,3,1,3,3
0,1,0,1,0,1,1.0,95.0,0.0,0,3,1,3,3
0,1,0,1,0,1,1.0,80.0,0.0,0,4,1,2,2
0,1,1,1,0,1,3.0,80.0,0.0,0,4,1,4,2
1,1,0,1,0,1,1.0,95.0,0.0,0,3,2,3,3
0,2,0,1,0,1,1.0,95.0,0.0,0,4,2,3,3
0,1,1,1,0,1,1.0,80.0,0.0,0,2,2,4,2
0,1,1,1,0,1,3.0,80.0,0.0,0,3,2,3,2
0,1,0,1,0,1,1.0,95.0,0.0,0,3,1,4,3
0,1,0,1,0,1,1.0,90.0,0.0,0,4,2,3,3
0,1,0,1,0,1,1.0,80.0,0.0,0,4,3,2,2
0,1,0,1,0,1,1.0,90.0,0.0,0,4,1,1,3
0,3,1,1,0,2,1.0,100.0,0.0,0,4,3,3,4
0,1,1,1,0,1,3.0,73.27,0.0,0,2,2,3,2
0,1,0,1,0,1,1.0,77.78,0.0,0,4,3,2,2
0,1,0,1,0,1,1.0,84.76,0.0,0,4,1,2,3
0,1,1,1,0,1,1.0,80.0,0.0,0,1,1,4,2
0,1,0,1,0,1,1.0,80.0,0.0,0,1,2,4,2
0,1,1,1,0,1,1.0,78.4,0.0,0,3,1,4,2
0,1,1,1,0,1,1.0,85.0,0.0,0,2,1,3,3
0,1,0,1,0,1,1.0,95.0,0.0,0,3,1,3,3
0,1,0,1,0,1,1.0,80.0,0.0,0,1,3,3,2
0,1,1,1,0,1,3.0,67.15,0.0,0,3,2,4,2
0,1,1,1,0,1,1.0,97.0,0.0,0,3,1,3,4
0,1,1,1,0,1,1.0,90.0,0.0,0,4,1,2,3
0,1,0,1,0,2,1.0,100.0,0.0,0,4,3,3,4
0,1,0,1,0,1,1.0,95.0,0.0,0,4,1,2,3
0,1,1,1,0,2,1.0,100.0,0.0,0,4,1,3,4
0,1,1,1,0,1,1.0,88.0,0.0,0,4,3,4,3
0,1,0,1,0,1,1.0,102.49,0.0,0,4,1,2,1
0,1,0,1,0,1,1.0,79.53,0.0,0,4,2,3,2
0,1,0,1,0,1,1.0,95.0,0.0,0,3,1,3,3
0,1,0,1,0,3,1.0,98.1,0.0,0,4,2,2,4
0,1,0,1,0,1,1.0,78.13,0.0,0,4,2,4,2
1,1,0,1,0,1,1.0,84.65,0.0,0,2,1,3,3
0,1,1,1,0,1,1.0,90.0,0.0,0,4,1,3,3
0,1,0,1,0,1,1.0,64.07,0.0,0,5,2,2,2
0,1,0,1,0,1,1.0,75.0,0.0,0,4,3,3,2
0,1,1,1,0,2,1.0,100.0,0.0,0,4,2,3,4
0,1,1,1,0,1,1.0,80.0,0.0,0,2,1,2,2
0,1,0,1,0,1,1.0,75.0,0.0,0,2,3,2,2
0,1,0,1,0,1,1.0,95.0,0.0,0,2,1,3,3
1,1,1,1,0,1,1.0,64.71,0.0,0,4,3,4,2
0,1,0,0,0,1,3.0,94.99,0.0,0,4,3,3,3
0,1,0,1,0,2,1.0,100.0,0.0,0,3,1,2,4
0,1,1,1,0,1,3.0,76.31,0.0,0,3,1,3,2
0,1,0,1,0,1,1.0,80.0,0.0,0,1,2,4,2
0,1,1,1,0,1,1.0,80.0,0.0,0,2,1,3,2
0,1,1,1,0,3,1.0,96.03,0.0,0,4,1,2,3
1,1,1,1,0,1,1.0,95.0,0.0,0,4,2,3,3
0,1,1,1,0,1,1.0,80.0,0.0,0,2,1,4,2
0,1,1,1,0,1,1.0,87.5,0.0,0,3,2,4,3
0,1,0,1,0,1,1.0,94.19,0.0,0,3,1,2,3
0,1,1,1,0,2,1.0,100.0,0.0,0,6,2,3,4
0,1,1,1,0,1,1.0,95.0,0.0,0,4,1,4,3
0,1,1,1,0,1,1.0,73.79,0.0,0,1,3,3,2
0,1,1,1,0,1,1.0,80.0,0.0,0,1,1,5,2
0,1,0,1,0,1,1.0,86.84,0.0,0,3,2,3,3
0,1,0,1,0,1,1.0,80.0,0.0,0,2,3,3,2
0,1,1,1,0,1,1.0,79.38,0.0,0,2,2,3,2
1,1,0,0,0,1,3.0,82.01,0.0,0,4,1,2,3
0,1,1,1,0,3,1.0,97.26,0.0,0,4,1,2,4
1,1,1,1,0,1,1.0,90.0,0.0,0,4,1,1,3
0,1,1,1,0,1,1.0,69.83,0.0,0,2,2,4,2
1,1,0,1,0,1,1.0,56.52,0.0,0,2,3,1,2
0,1,1,1,0,1,1.0,80.0,0.0,0,4,2,2,2
0,3,1,1,0,1,1.0,95.0,0.0,0,4,2,4,3
0,1,0,1,0,3,1.0,99.35,0.0,0,2,1,3,4
0,1,1,1,0,1,3.0,78.0,0.0,0,2,2,3,2
0,1,1,1,0,1,1.0,95.0,0.0,0,1,2,4,3
0,1,0,1,0,1,3.0,58.02,0.0,0,2,1,3,2
0,1,0,1,0,1,1.0,97.0,0.0,0,2,1,3,4
0,1,1,1,0,1,3.0,78.2,0.0,0,4,2,3,2
0,1,0,1,0,1,3.0,75.61,0.0,0,4,1,3,2
0,1,1,1,0,1,3.0,56.72,0.0,0,2,2,3,2
0,1,1,1,0,1,1.0,95.0,0.0,0,3,1,3,3
0,1,1,1,0,1,1.0,80.0,0.0,0,3,3,4,2
0,1,1,1,0,1,1.0,90.0,0.0,0,4,3,3,3
0,3,1,1,0,2,1.0,100.0,0.0,0,5,2,3,4
0,1,0,1,0,1,1.0,51.11,0.0,0,4,1,1,2
1,1,1,1,0,2,1.0,100.0,0.0,0,3,2,3,4
0,1,0,1,0,1,1.0,86.92,0.0,0,1,3,3,3
0,1,0,1,0,1,3.0,75.22,0.0,0,2,1,4,2
0,1,1,1,0,1,1.0,95.0,0.0,0,4,2,5,3
1,1,1,1,0,1,1.0,90.0,0.0,0,4,1,4,3
0,1,1,1,0,1,1.0,75.65,0.0,0,3,3,3,2
0,1,0,1,0,1,1.0,90.677,1.0,0,4,2,3,3
0,3,1,1,0,2,1.0,100.0,1.0,0,4,2,3,4
0,1,1,1,0,1,1.0,102.319,0.0,0,4,3,2,1
0,1,1,1,0,1,1.0,100.388,0.0,0,4,1,2,1
0,1,1,1,0,1,1.0,102.007,0.0,0,4,1,2,1
0,1,1,1,0,1,1.0,92.984,0.0,0,4,2,3,3
0,3,1,1,0,1,1.0,80.0,0.0,0,4,3,4,2
0,1,1,1,0,1,1.0,80.0,0.0,0,2,2,3,2
0,3,1,0,0,1,3.0,73.041,0.0,0,6,3,2,2
0,1,1,0,0,1,3.0,80.0,0.0,0,3,2,3,2
1,1,0,0,0,1,4.0,62.774,0.0,0,6,3,1,2
1,1,0,0,0,1,3.0,61.538,0.0,0,6,3,1,2
0,3,0,1,0,1,3.0,66.545,0.0,0,4,1,3,2
0,1,0,1,0,1,3.0,36.497,0.0,0,2,2,2,2
1,1,1,1,0,1,1.0,97.0,0.0,0,4,2,3,4
1,1,0,1,0,1,3.0,42.667,0.0,0,4,1,2,2
0,1,1,0,0,1,3.0,66.082,0.0,0,6,3,2,2
0,1,1,1,0,1,3.0,26.0,0.0,0,2,1,3,2
0,1,1,1,0,1,1.0,90.0,0.0,0,4,2,4,3
0,1,0,0,0,1,1.0,97.0,0.0,0,4,2,2,4
1,1,1,1,0,1,3.0,81.188,0.0,0,3,2,2,3
0,2,1,0,0,1,1.0,95.0,0.0,0,3,2,3,3
0,1,0,1,0,1,1.0,95.0,0.0,0,3,3,4,3
0,3,1,0,0,1,3.0,80.0,0.0,0,6,2,2,2
1,1,0,0,0,1,1.0,97.0,0.0,0,4,2,1,4
0,1,0,1,0,1,3.0,70.435,0.0,0,2,3,3,2
0,3,0,0,0,1,3.0,71.908,0.0,0,4,3,2,2
1,3,1,0,0,2,1.0,108.901,0.0,0,4,2,4,1
1,1,1,0,0,1,3.0,72.0,0.0,0,5,2,1,2
0,1,0,0,0,1,3.0,72.222,0.0,0,3,2,2,2
0,1,0,1,0,1,1.0,69.697,0.0,0,3,2,2,2
0,1,1,1,0,1,1.0,92.264,0.0,0,3,2,3,3
1,1,0,0,0,1,3.0,74.545,0.0,0,5,2,3,2
0,3,1,0,0,1,3.0,68.0,0.0,0,5,3,2,2
0,3,0,0,0,1,3.0,60.0,0.0,0,6,2,2,2
1,1,1,0,0,1,3.0,69.9,0.0,0,5,2,2,2
1,1,0,1,0,1,1.0,80.0,0.0,0,4,3,3,2
0,1,1,0,0,1,1.0,97.0,0.0,0,3,1,2,4
0,1,1,1,0,1,1.0,94.706,0.0,0,2,2,4,3
0,1,1,1,0,1,1.0,68.182,0.0,0,4,2,2,2
0,1,1,1,0,1,1.0,97.0,0.0,0,3,1,3,4
0,1,1,1,0,1,3.0,40.82,0.0,0,1,2,3,2
0,1,1,1,0,1,3.0,49.296,0.0,0,4,2,3,2
0,1,1,0,0,2,1.0,100.0,0.0,0,5,2,3,4
1,1,1,0,0,1,2.0,66.667,0.0,0,4,1,2,2
0,3,1,0,0,1,3.0,57.0,0.0,0,5,3,1,2
0,1,0,0,0,1,3.0,92.66,0.0,0,4,2,3,3
0,1,1,1,0,1,1.0,97.0,0.0,0,3,1,3,4
0,1,0,1,0,1,1.0,87.02,0.0,0,1,1,4,3
0,1,1,1,0,1,3.0,51.09,0.0,0,1,2,5,2
0,1,0,1,0,1,3.0,86.7,0.0,0,4,2,3,3
0,1,1,1,0,1,1.0,80.0,0.0,0,4,1,3,2
0,1,1,1,0,1,1.0,95.0,0.0,0,3,2,3,3
0,1,1,1,0,1,3.0,29.63,0.0,0,4,3,3,2
0,1,1,0,0,1,1.0,80.0,0.0,0,3,1,3,2
0,1,1,0,0,1,2.0,11.36,0.0,0,4,2,2,2
